Maille,Maille_X,Maille_Y,mid_lon,mid_lat,sw_lon,sw_lat,ne_lon,ne_lat,area
1330,50,17,78.495,17.315,78.490,17.310,78.500,17.320,0.979
1331,51,17,78.505,17.315,78.500,17.310,78.510,17.320,0.979
1332,52,17,78.515,17.315,78.510,17.310,78.520,17.320,0.979
1333,53,17,78.525,17.315,78.520,17.310,78.530,17.320,0.979
1334,54,17,78.535,17.315,78.530,17.310,78.540,17.320,0.979
1335,55,17,78.545,17.315,78.540,17.310,78.550,17.320,0.979
1336,56,17,78.555,17.315,78.550,17.310,78.560,17.320,0.979
1337,57,17,78.565,17.315,78.560,17.310,78.570,17.320,0.979
1338,58,17,78.575,17.315,78.570,17.310,78.580,17.320,0.979
1339,59,17,78.585,17.315,78.580,17.310,78.590,17.320,0.979
1340,60,17,78.595,17.315,78.590,17.310,78.600,17.320,0.979
1341,61,17,78.605,17.315,78.600,17.310,78.610,17.320,0.979
1342,62,17,78.615,17.315,78.610,17.310,78.620,17.320,0.979
1343,63,17,78.625,17.315,78.620,17.310,78.630,17.320,0.979
1344,64,17,78.635,17.315,78.630,17.310,78.640,17.320,0.979
1345,65,17,78.645,17.315,78.640,17.310,78.650,17.320,0.979
1346,66,17,78.655,17.315,78.650,17.310,78.660,17.320,0.979
1347,67,17,78.665,17.315,78.660,17.310,78.670,17.320,0.979
1348,68,17,78.675,17.315,78.670,17.310,78.680,17.320,0.979
1349,69,17,78.685,17.315,78.680,17.310,78.690,17.320,0.979
1350,70,17,78.695,17.315,78.690,17.310,78.700,17.320,0.979
1351,71,17,78.705,17.315,78.700,17.310,78.710,17.320,0.979
1352,72,17,78.715,17.315,78.710,17.310,78.720,17.320,0.979
1353,73,17,78.725,17.315,78.720,17.310,78.730,17.320,0.979
1354,74,17,78.735,17.315,78.730,17.310,78.740,17.320,0.979
1355,75,17,78.745,17.315,78.740,17.310,78.750,17.320,0.979
1356,76,17,78.755,17.315,78.750,17.310,78.760,17.320,0.979
1357,77,17,78.765,17.315,78.760,17.310,78.770,17.320,0.979
1358,78,17,78.775,17.315,78.770,17.310,78.780,17.320,0.979
1359,79,17,78.785,17.315,78.780,17.310,78.790,17.320,0.979
1360,80,17,78.795,17.315,78.790,17.310,78.800,17.320,0.979
1361,1,18,78.005,17.325,78.000,17.320,78.010,17.330,0.979
1362,2,18,78.015,17.325,78.010,17.320,78.020,17.330,0.979
1363,3,18,78.025,17.325,78.020,17.320,78.030,17.330,0.979
1364,4,18,78.035,17.325,78.030,17.320,78.040,17.330,0.979
1365,5,18,78.045,17.325,78.040,17.320,78.050,17.330,0.979
1366,6,18,78.055,17.325,78.050,17.320,78.060,17.330,0.979
1367,7,18,78.065,17.325,78.060,17.320,78.070,17.330,0.979
1368,8,18,78.075,17.325,78.070,17.320,78.080,17.330,0.979
1369,9,18,78.085,17.325,78.080,17.320,78.090,17.330,0.979
1370,10,18,78.095,17.325,78.090,17.320,78.100,17.330,0.979
1371,11,18,78.105,17.325,78.100,17.320,78.110,17.330,0.979
1372,12,18,78.115,17.325,78.110,17.320,78.120,17.330,0.979
1373,13,18,78.125,17.325,78.120,17.320,78.130,17.330,0.979
1374,14,18,78.135,17.325,78.130,17.320,78.140,17.330,0.979
1375,15,18,78.145,17.325,78.140,17.320,78.150,17.330,0.979
1376,16,18,78.155,17.325,78.150,17.320,78.160,17.330,0.979
1377,17,18,78.165,17.325,78.160,17.320,78.170,17.330,0.979
1378,18,18,78.175,17.325,78.170,17.320,78.180,17.330,0.979
1379,19,18,78.185,17.325,78.180,17.320,78.190,17.330,0.979
1380,20,18,78.195,17.325,78.190,17.320,78.200,17.330,0.979
1381,21,18,78.205,17.325,78.200,17.320,78.210,17.330,0.979
1382,22,18,78.215,17.325,78.210,17.320,78.220,17.330,0.979
1383,23,18,78.225,17.325,78.220,17.320,78.230,17.330,0.979
1384,24,18,78.235,17.325,78.230,17.320,78.240,17.330,0.979
1385,25,18,78.245,17.325,78.240,17.320,78.250,17.330,0.979
1386,26,18,78.255,17.325,78.250,17.320,78.260,17.330,0.979
1387,27,18,78.265,17.325,78.260,17.320,78.270,17.330,0.979
1388,28,18,78.275,17.325,78.270,17.320,78.280,17.330,0.979
1389,29,18,78.285,17.325,78.280,17.320,78.290,17.330,0.979
1390,30,18,78.295,17.325,78.290,17.320,78.300,17.330,0.979
1391,31,18,78.305,17.325,78.300,17.320,78.310,17.330,0.979
1392,32,18,78.315,17.325,78.310,17.320,78.320,17.330,0.979
1393,33,18,78.325,17.325,78.320,17.320,78.330,17.330,0.979
1394,34,18,78.335,17.325,78.330,17.320,78.340,17.330,0.979
1395,35,18,78.345,17.325,78.340,17.320,78.350,17.330,0.979
1396,36,18,78.355,17.325,78.350,17.320,78.360,17.330,0.979
1397,37,18,78.365,17.325,78.360,17.320,78.370,17.330,0.979
1398,38,18,78.375,17.325,78.370,17.320,78.380,17.330,0.979
1399,39,18,78.385,17.325,78.380,17.320,78.390,17.330,0.979
1400,40,18,78.395,17.325,78.390,17.320,78.400,17.330,0.979
1401,41,18,78.405,17.325,78.400,17.320,78.410,17.330,0.979
1402,42,18,78.415,17.325,78.410,17.320,78.420,17.330,0.979
1403,43,18,78.425,17.325,78.420,17.320,78.430,17.330,0.979
1404,44,18,78.435,17.325,78.430,17.320,78.440,17.330,0.979
1405,45,18,78.445,17.325,78.440,17.320,78.450,17.330,0.979
1406,46,18,78.455,17.325,78.450,17.320,78.460,17.330,0.979
1407,47,18,78.465,17.325,78.460,17.320,78.470,17.330,0.979
1408,48,18,78.475,17.325,78.470,17.320,78.480,17.330,0.979
1409,49,18,78.485,17.325,78.480,17.320,78.490,17.330,0.979
1410,50,18,78.495,17.325,78.490,17.320,78.500,17.330,0.979
1411,51,18,78.505,17.325,78.500,17.320,78.510,17.330,0.979
1412,52,18,78.515,17.325,78.510,17.320,78.520,17.330,0.979
1413,53,18,78.525,17.325,78.520,17.320,78.530,17.330,0.979
1414,54,18,78.535,17.325,78.530,17.320,78.540,17.330,0.979
1415,55,18,78.545,17.325,78.540,17.320,78.550,17.330,0.979
1416,56,18,78.555,17.325,78.550,17.320,78.560,17.330,0.979
1417,57,18,78.565,17.325,78.560,17.320,78.570,17.330,0.979
1418,58,18,78.575,17.325,78.570,17.320,78.580,17.330,0.979
1419,59,18,78.585,17.325,78.580,17.320,78.590,17.330,0.979
1420,60,18,78.595,17.325,78.590,17.320,78.600,17.330,0.979
1421,61,18,78.605,17.325,78.600,17.320,78.610,17.330,0.979
1422,62,18,78.615,17.325,78.610,17.320,78.620,17.330,0.979
1423,63,18,78.625,17.325,78.620,17.320,78.630,17.330,0.979
1424,64,18,78.635,17.325,78.630,17.320,78.640,17.330,0.979
1425,65,18,78.645,17.325,78.640,17.320,78.650,17.330,0.979
1426,66,18,78.655,17.325,78.650,17.320,78.660,17.330,0.979
1427,67,18,78.665,17.325,78.660,17.320,78.670,17.330,0.979
1428,68,18,78.675,17.325,78.670,17.320,78.680,17.330,0.979
1429,69,18,78.685,17.325,78.680,17.320,78.690,17.330,0.979
1430,70,18,78.695,17.325,78.690,17.320,78.700,17.330,0.979
1431,71,18,78.705,17.325,78.700,17.320,78.710,17.330,0.979
1432,72,18,78.715,17.325,78.710,17.320,78.720,17.330,0.979
1433,73,18,78.725,17.325,78.720,17.320,78.730,17.330,0.979
1434,74,18,78.735,17.325,78.730,17.320,78.740,17.330,0.979
1435,75,18,78.745,17.325,78.740,17.320,78.750,17.330,0.979
1436,76,18,78.755,17.325,78.750,17.320,78.760,17.330,0.979
1437,77,18,78.765,17.325,78.760,17.320,78.770,17.330,0.979
1438,78,18,78.775,17.325,78.770,17.320,78.780,17.330,0.979
1439,79,18,78.785,17.325,78.780,17.320,78.790,17.330,0.979
1440,80,18,78.795,17.325,78.790,17.320,78.800,17.330,0.979
1441,1,19,78.005,17.335,78.000,17.330,78.010,17.340,0.979
1442,2,19,78.015,17.335,78.010,17.330,78.020,17.340,0.979
1443,3,19,78.025,17.335,78.020,17.330,78.030,17.340,0.979
1444,4,19,78.035,17.335,78.030,17.330,78.040,17.340,0.979
1445,5,19,78.045,17.335,78.040,17.330,78.050,17.340,0.979
1446,6,19,78.055,17.335,78.050,17.330,78.060,17.340,0.979
1447,7,19,78.065,17.335,78.060,17.330,78.070,17.340,0.979
1448,8,19,78.075,17.335,78.070,17.330,78.080,17.340,0.979
1449,9,19,78.085,17.335,78.080,17.330,78.090,17.340,0.979
1450,10,19,78.095,17.335,78.090,17.330,78.100,17.340,0.979
1451,11,19,78.105,17.335,78.100,17.330,78.110,17.340,0.979
1452,12,19,78.115,17.335,78.110,17.330,78.120,17.340,0.979
1453,13,19,78.125,17.335,78.120,17.330,78.130,17.340,0.979
1454,14,19,78.135,17.335,78.130,17.330,78.140,17.340,0.979
1455,15,19,78.145,17.335,78.140,17.330,78.150,17.340,0.979
1456,16,19,78.155,17.335,78.150,17.330,78.160,17.340,0.979
1457,17,19,78.165,17.335,78.160,17.330,78.170,17.340,0.979
1458,18,19,78.175,17.335,78.170,17.330,78.180,17.340,0.979
1459,19,19,78.185,17.335,78.180,17.330,78.190,17.340,0.979
1460,20,19,78.195,17.335,78.190,17.330,78.200,17.340,0.979
1461,21,19,78.205,17.335,78.200,17.330,78.210,17.340,0.979
1462,22,19,78.215,17.335,78.210,17.330,78.220,17.340,0.979
1463,23,19,78.225,17.335,78.220,17.330,78.230,17.340,0.979
1464,24,19,78.235,17.335,78.230,17.330,78.240,17.340,0.979
1465,25,19,78.245,17.335,78.240,17.330,78.250,17.340,0.979
1466,26,19,78.255,17.335,78.250,17.330,78.260,17.340,0.979
1467,27,19,78.265,17.335,78.260,17.330,78.270,17.340,0.979
1468,28,19,78.275,17.335,78.270,17.330,78.280,17.340,0.979
1469,29,19,78.285,17.335,78.280,17.330,78.290,17.340,0.979
1470,30,19,78.295,17.335,78.290,17.330,78.300,17.340,0.979
1471,31,19,78.305,17.335,78.300,17.330,78.310,17.340,0.979
1472,32,19,78.315,17.335,78.310,17.330,78.320,17.340,0.979
1473,33,19,78.325,17.335,78.320,17.330,78.330,17.340,0.979
1474,34,19,78.335,17.335,78.330,17.330,78.340,17.340,0.979
1475,35,19,78.345,17.335,78.340,17.330,78.350,17.340,0.979
1476,36,19,78.355,17.335,78.350,17.330,78.360,17.340,0.979
1477,37,19,78.365,17.335,78.360,17.330,78.370,17.340,0.979
1478,38,19,78.375,17.335,78.370,17.330,78.380,17.340,0.979
1479,39,19,78.385,17.335,78.380,17.330,78.390,17.340,0.979
1480,40,19,78.395,17.335,78.390,17.330,78.400,17.340,0.979
1481,41,19,78.405,17.335,78.400,17.330,78.410,17.340,0.979
1482,42,19,78.415,17.335,78.410,17.330,78.420,17.340,0.979
1483,43,19,78.425,17.335,78.420,17.330,78.430,17.340,0.979
1484,44,19,78.435,17.335,78.430,17.330,78.440,17.340,0.979
1485,45,19,78.445,17.335,78.440,17.330,78.450,17.340,0.979
1486,46,19,78.455,17.335,78.450,17.330,78.460,17.340,0.979
1487,47,19,78.465,17.335,78.460,17.330,78.470,17.340,0.979
1488,48,19,78.475,17.335,78.470,17.330,78.480,17.340,0.979
1489,49,19,78.485,17.335,78.480,17.330,78.490,17.340,0.979
1490,50,19,78.495,17.335,78.490,17.330,78.500,17.340,0.979
1491,51,19,78.505,17.335,78.500,17.330,78.510,17.340,0.979
1492,52,19,78.515,17.335,78.510,17.330,78.520,17.340,0.979
1493,53,19,78.525,17.335,78.520,17.330,78.530,17.340,0.979
1494,54,19,78.535,17.335,78.530,17.330,78.540,17.340,0.979
1495,55,19,78.545,17.335,78.540,17.330,78.550,17.340,0.979
1496,56,19,78.555,17.335,78.550,17.330,78.560,17.340,0.979
1497,57,19,78.565,17.335,78.560,17.330,78.570,17.340,0.979
1498,58,19,78.575,17.335,78.570,17.330,78.580,17.340,0.979
1499,59,19,78.585,17.335,78.580,17.330,78.590,17.340,0.979
1500,60,19,78.595,17.335,78.590,17.330,78.600,17.340,0.979
1501,61,19,78.605,17.335,78.600,17.330,78.610,17.340,0.979
1502,62,19,78.615,17.335,78.610,17.330,78.620,17.340,0.979
1503,63,19,78.625,17.335,78.620,17.330,78.630,17.340,0.979
1504,64,19,78.635,17.335,78.630,17.330,78.640,17.340,0.979
1505,65,19,78.645,17.335,78.640,17.330,78.650,17.340,0.979
1506,66,19,78.655,17.335,78.650,17.330,78.660,17.340,0.979
1507,67,19,78.665,17.335,78.660,17.330,78.670,17.340,0.979
1508,68,19,78.675,17.335,78.670,17.330,78.680,17.340,0.979
1509,69,19,78.685,17.335,78.680,17.330,78.690,17.340,0.979
1510,70,19,78.695,17.335,78.690,17.330,78.700,17.340,0.979
1511,71,19,78.705,17.335,78.700,17.330,78.710,17.340,0.979
1512,72,19,78.715,17.335,78.710,17.330,78.720,17.340,0.979
1513,73,19,78.725,17.335,78.720,17.330,78.730,17.340,0.979
1514,74,19,78.735,17.335,78.730,17.330,78.740,17.340,0.979
1515,75,19,78.745,17.335,78.740,17.330,78.750,17.340,0.979
1516,76,19,78.755,17.335,78.750,17.330,78.760,17.340,0.979
1517,77,19,78.765,17.335,78.760,17.330,78.770,17.340,0.979
1518,78,19,78.775,17.335,78.770,17.330,78.780,17.340,0.979
1519,79,19,78.785,17.335,78.780,17.330,78.790,17.340,0.979
1520,80,19,78.795,17.335,78.790,17.330,78.800,17.340,0.979
1521,1,20,78.005,17.345,78.000,17.340,78.010,17.350,0.979
1522,2,20,78.015,17.345,78.010,17.340,78.020,17.350,0.979
1523,3,20,78.025,17.345,78.020,17.340,78.030,17.350,0.979
1524,4,20,78.035,17.345,78.030,17.340,78.040,17.350,0.979
1525,5,20,78.045,17.345,78.040,17.340,78.050,17.350,0.979
1526,6,20,78.055,17.345,78.050,17.340,78.060,17.350,0.979
1527,7,20,78.065,17.345,78.060,17.340,78.070,17.350,0.979
1528,8,20,78.075,17.345,78.070,17.340,78.080,17.350,0.979
1529,9,20,78.085,17.345,78.080,17.340,78.090,17.350,0.979
1530,10,20,78.095,17.345,78.090,17.340,78.100,17.350,0.979
1531,11,20,78.105,17.345,78.100,17.340,78.110,17.350,0.979
1532,12,20,78.115,17.345,78.110,17.340,78.120,17.350,0.979
1533,13,20,78.125,17.345,78.120,17.340,78.130,17.350,0.979
1534,14,20,78.135,17.345,78.130,17.340,78.140,17.350,0.979
1535,15,20,78.145,17.345,78.140,17.340,78.150,17.350,0.979
1536,16,20,78.155,17.345,78.150,17.340,78.160,17.350,0.979
1537,17,20,78.165,17.345,78.160,17.340,78.170,17.350,0.979
1538,18,20,78.175,17.345,78.170,17.340,78.180,17.350,0.979
1539,19,20,78.185,17.345,78.180,17.340,78.190,17.350,0.979
1540,20,20,78.195,17.345,78.190,17.340,78.200,17.350,0.979
1541,21,20,78.205,17.345,78.200,17.340,78.210,17.350,0.979
1542,22,20,78.215,17.345,78.210,17.340,78.220,17.350,0.979
1543,23,20,78.225,17.345,78.220,17.340,78.230,17.350,0.979
1544,24,20,78.235,17.345,78.230,17.340,78.240,17.350,0.979
1545,25,20,78.245,17.345,78.240,17.340,78.250,17.350,0.979
1546,26,20,78.255,17.345,78.250,17.340,78.260,17.350,0.979
1547,27,20,78.265,17.345,78.260,17.340,78.270,17.350,0.979
1548,28,20,78.275,17.345,78.270,17.340,78.280,17.350,0.979
1549,29,20,78.285,17.345,78.280,17.340,78.290,17.350,0.979
1550,30,20,78.295,17.345,78.290,17.340,78.300,17.350,0.979
1551,31,20,78.305,17.345,78.300,17.340,78.310,17.350,0.979
1552,32,20,78.315,17.345,78.310,17.340,78.320,17.350,0.979
1553,33,20,78.325,17.345,78.320,17.340,78.330,17.350,0.979
1554,34,20,78.335,17.345,78.330,17.340,78.340,17.350,0.979
1555,35,20,78.345,17.345,78.340,17.340,78.350,17.350,0.979
1556,36,20,78.355,17.345,78.350,17.340,78.360,17.350,0.979
1557,37,20,78.365,17.345,78.360,17.340,78.370,17.350,0.979
1558,38,20,78.375,17.345,78.370,17.340,78.380,17.350,0.979
1559,39,20,78.385,17.345,78.380,17.340,78.390,17.350,0.979
1560,40,20,78.395,17.345,78.390,17.340,78.400,17.350,0.979
1561,41,20,78.405,17.345,78.400,17.340,78.410,17.350,0.979
1562,42,20,78.415,17.345,78.410,17.340,78.420,17.350,0.979
1563,43,20,78.425,17.345,78.420,17.340,78.430,17.350,0.979
1564,44,20,78.435,17.345,78.430,17.340,78.440,17.350,0.979
1565,45,20,78.445,17.345,78.440,17.340,78.450,17.350,0.979
1566,46,20,78.455,17.345,78.450,17.340,78.460,17.350,0.979
1567,47,20,78.465,17.345,78.460,17.340,78.470,17.350,0.979
1568,48,20,78.475,17.345,78.470,17.340,78.480,17.350,0.979
1569,49,20,78.485,17.345,78.480,17.340,78.490,17.350,0.979
1570,50,20,78.495,17.345,78.490,17.340,78.500,17.350,0.979
1571,51,20,78.505,17.345,78.500,17.340,78.510,17.350,0.979
1572,52,20,78.515,17.345,78.510,17.340,78.520,17.350,0.979
1573,53,20,78.525,17.345,78.520,17.340,78.530,17.350,0.979
1574,54,20,78.535,17.345,78.530,17.340,78.540,17.350,0.979
1575,55,20,78.545,17.345,78.540,17.340,78.550,17.350,0.979
1576,56,20,78.555,17.345,78.550,17.340,78.560,17.350,0.979
1577,57,20,78.565,17.345,78.560,17.340,78.570,17.350,0.979
1578,58,20,78.575,17.345,78.570,17.340,78.580,17.350,0.979
1579,59,20,78.585,17.345,78.580,17.340,78.590,17.350,0.979
1580,60,20,78.595,17.345,78.590,17.340,78.600,17.350,0.979
1581,61,20,78.605,17.345,78.600,17.340,78.610,17.350,0.979
1582,62,20,78.615,17.345,78.610,17.340,78.620,17.350,0.979
1583,63,20,78.625,17.345,78.620,17.340,78.630,17.350,0.979
1584,64,20,78.635,17.345,78.630,17.340,78.640,17.350,0.979
1585,65,20,78.645,17.345,78.640,17.340,78.650,17.350,0.979
1586,66,20,78.655,17.345,78.650,17.340,78.660,17.350,0.979
1587,67,20,78.665,17.345,78.660,17.340,78.670,17.350,0.979
1588,68,20,78.675,17.345,78.670,17.340,78.680,17.350,0.979
1589,69,20,78.685,17.345,78.680,17.340,78.690,17.350,0.979
1590,70,20,78.695,17.345,78.690,17.340,78.700,17.350,0.979
1591,71,20,78.705,17.345,78.700,17.340,78.710,17.350,0.979
1592,72,20,78.715,17.345,78.710,17.340,78.720,17.350,0.979
1593,73,20,78.725,17.345,78.720,17.340,78.730,17.350,0.979
1594,74,20,78.735,17.345,78.730,17.340,78.740,17.350,0.979
1595,75,20,78.745,17.345,78.740,17.340,78.750,17.350,0.979
1596,76,20,78.755,17.345,78.750,17.340,78.760,17.350,0.979
1597,77,20,78.765,17.345,78.760,17.340,78.770,17.350,0.979
1598,78,20,78.775,17.345,78.770,17.340,78.780,17.350,0.979
1599,79,20,78.785,17.345,78.780,17.340,78.790,17.350,0.979
1600,80,20,78.795,17.345,78.790,17.340,78.800,17.350,0.979
1601,1,21,78.005,17.355,78.000,17.350,78.010,17.360,0.979
1602,2,21,78.015,17.355,78.010,17.350,78.020,17.360,0.979
1603,3,21,78.025,17.355,78.020,17.350,78.030,17.360,0.979
1604,4,21,78.035,17.355,78.030,17.350,78.040,17.360,0.979
1605,5,21,78.045,17.355,78.040,17.350,78.050,17.360,0.979
1606,6,21,78.055,17.355,78.050,17.350,78.060,17.360,0.979
1607,7,21,78.065,17.355,78.060,17.350,78.070,17.360,0.979
1608,8,21,78.075,17.355,78.070,17.350,78.080,17.360,0.979
1609,9,21,78.085,17.355,78.080,17.350,78.090,17.360,0.979
1610,10,21,78.095,17.355,78.090,17.350,78.100,17.360,0.979
1611,11,21,78.105,17.355,78.100,17.350,78.110,17.360,0.979
1612,12,21,78.115,17.355,78.110,17.350,78.120,17.360,0.979
1613,13,21,78.125,17.355,78.120,17.350,78.130,17.360,0.979
1614,14,21,78.135,17.355,78.130,17.350,78.140,17.360,0.979
1615,15,21,78.145,17.355,78.140,17.350,78.150,17.360,0.979
1616,16,21,78.155,17.355,78.150,17.350,78.160,17.360,0.979
1617,17,21,78.165,17.355,78.160,17.350,78.170,17.360,0.979
1618,18,21,78.175,17.355,78.170,17.350,78.180,17.360,0.979
1619,19,21,78.185,17.355,78.180,17.350,78.190,17.360,0.979
1620,20,21,78.195,17.355,78.190,17.350,78.200,17.360,0.979
1621,21,21,78.205,17.355,78.200,17.350,78.210,17.360,0.979
1622,22,21,78.215,17.355,78.210,17.350,78.220,17.360,0.979
1623,23,21,78.225,17.355,78.220,17.350,78.230,17.360,0.979
1624,24,21,78.235,17.355,78.230,17.350,78.240,17.360,0.979
1625,25,21,78.245,17.355,78.240,17.350,78.250,17.360,0.979
1626,26,21,78.255,17.355,78.250,17.350,78.260,17.360,0.979
1627,27,21,78.265,17.355,78.260,17.350,78.270,17.360,0.979
1628,28,21,78.275,17.355,78.270,17.350,78.280,17.360,0.979
1629,29,21,78.285,17.355,78.280,17.350,78.290,17.360,0.979
1630,30,21,78.295,17.355,78.290,17.350,78.300,17.360,0.979
1631,31,21,78.305,17.355,78.300,17.350,78.310,17.360,0.979
1632,32,21,78.315,17.355,78.310,17.350,78.320,17.360,0.979
1633,33,21,78.325,17.355,78.320,17.350,78.330,17.360,0.979
1634,34,21,78.335,17.355,78.330,17.350,78.340,17.360,0.979
1635,35,21,78.345,17.355,78.340,17.350,78.350,17.360,0.979
1636,36,21,78.355,17.355,78.350,17.350,78.360,17.360,0.979
1637,37,21,78.365,17.355,78.360,17.350,78.370,17.360,0.979
1638,38,21,78.375,17.355,78.370,17.350,78.380,17.360,0.979
1639,39,21,78.385,17.355,78.380,17.350,78.390,17.360,0.979
1640,40,21,78.395,17.355,78.390,17.350,78.400,17.360,0.979
1641,41,21,78.405,17.355,78.400,17.350,78.410,17.360,0.979
1642,42,21,78.415,17.355,78.410,17.350,78.420,17.360,0.979
1643,43,21,78.425,17.355,78.420,17.350,78.430,17.360,0.979
1644,44,21,78.435,17.355,78.430,17.350,78.440,17.360,0.979
1645,45,21,78.445,17.355,78.440,17.350,78.450,17.360,0.979
1646,46,21,78.455,17.355,78.450,17.350,78.460,17.360,0.979
1647,47,21,78.465,17.355,78.460,17.350,78.470,17.360,0.979
1648,48,21,78.475,17.355,78.470,17.350,78.480,17.360,0.979
1649,49,21,78.485,17.355,78.480,17.350,78.490,17.360,0.979
1650,50,21,78.495,17.355,78.490,17.350,78.500,17.360,0.979
1651,51,21,78.505,17.355,78.500,17.350,78.510,17.360,0.979
1652,52,21,78.515,17.355,78.510,17.350,78.520,17.360,0.979
1653,53,21,78.525,17.355,78.520,17.350,78.530,17.360,0.979
1654,54,21,78.535,17.355,78.530,17.350,78.540,17.360,0.979
1655,55,21,78.545,17.355,78.540,17.350,78.550,17.360,0.979
1656,56,21,78.555,17.355,78.550,17.350,78.560,17.360,0.979
1657,57,21,78.565,17.355,78.560,17.350,78.570,17.360,0.979
1658,58,21,78.575,17.355,78.570,17.350,78.580,17.360,0.979
1659,59,21,78.585,17.355,78.580,17.350,78.590,17.360,0.979
1660,60,21,78.595,17.355,78.590,17.350,78.600,17.360,0.979
1661,61,21,78.605,17.355,78.600,17.350,78.610,17.360,0.979
1662,62,21,78.615,17.355,78.610,17.350,78.620,17.360,0.979
1663,63,21,78.625,17.355,78.620,17.350,78.630,17.360,0.979
1664,64,21,78.635,17.355,78.630,17.350,78.640,17.360,0.979
1665,65,21,78.645,17.355,78.640,17.350,78.650,17.360,0.979
1666,66,21,78.655,17.355,78.650,17.350,78.660,17.360,0.979
1667,67,21,78.665,17.355,78.660,17.350,78.670,17.360,0.979
1668,68,21,78.675,17.355,78.670,17.350,78.680,17.360,0.979
1669,69,21,78.685,17.355,78.680,17.350,78.690,17.360,0.979
1670,70,21,78.695,17.355,78.690,17.350,78.700,17.360,0.979
1671,71,21,78.705,17.355,78.700,17.350,78.710,17.360,0.979
1672,72,21,78.715,17.355,78.710,17.350,78.720,17.360,0.979
1673,73,21,78.725,17.355,78.720,17.350,78.730,17.360,0.979
1674,74,21,78.735,17.355,78.730,17.350,78.740,17.360,0.979
1675,75,21,78.745,17.355,78.740,17.350,78.750,17.360,0.979
1676,76,21,78.755,17.355,78.750,17.350,78.760,17.360,0.979
1677,77,21,78.765,17.355,78.760,17.350,78.770,17.360,0.979
1678,78,21,78.775,17.355,78.770,17.350,78.780,17.360,0.979
1679,79,21,78.785,17.355,78.780,17.350,78.790,17.360,0.979
1680,80,21,78.795,17.355,78.790,17.350,78.800,17.360,0.979
1681,1,22,78.005,17.365,78.000,17.360,78.010,17.370,0.979
1682,2,22,78.015,17.365,78.010,17.360,78.020,17.370,0.979
1683,3,22,78.025,17.365,78.020,17.360,78.030,17.370,0.979
1684,4,22,78.035,17.365,78.030,17.360,78.040,17.370,0.979
1685,5,22,78.045,17.365,78.040,17.360,78.050,17.370,0.979
1686,6,22,78.055,17.365,78.050,17.360,78.060,17.370,0.979
1687,7,22,78.065,17.365,78.060,17.360,78.070,17.370,0.979
1688,8,22,78.075,17.365,78.070,17.360,78.080,17.370,0.979
1689,9,22,78.085,17.365,78.080,17.360,78.090,17.370,0.979
1690,10,22,78.095,17.365,78.090,17.360,78.100,17.370,0.979
1691,11,22,78.105,17.365,78.100,17.360,78.110,17.370,0.979
1692,12,22,78.115,17.365,78.110,17.360,78.120,17.370,0.979
1693,13,22,78.125,17.365,78.120,17.360,78.130,17.370,0.979
1694,14,22,78.135,17.365,78.130,17.360,78.140,17.370,0.979
1695,15,22,78.145,17.365,78.140,17.360,78.150,17.370,0.979
